Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
13.489298390361025,1.0,0.0,2.0,61.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.489298390361025,1.0,0.0,2.0,82.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.489298390361025,1.0,0.0,2.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.626263078808801,1.0,3.0,2.0,35.0,2.0,0.0,0.0,47.58,0.0,0.0,0.0,0.0
11.898194668458823,2.0,16.0,2.0,77.0,4.0,0.0,0.0,77.56,0.0,0.0,0.0,0.0
12.25486757159303,1.0,16.0,2.0,28.0,1.0,0.0,0.0,28.73,0.0,0.0,0.0,0.0
12.25486757159303,1.0,16.0,2.0,25.0,1.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0
12.25486757159303,1.0,16.0,2.0,29.0,1.0,0.0,0.0,29.39,0.0,0.0,0.0,0.0
11.944714374881176,2.0,16.0,2.0,53.0,3.0,0.0,0.0,0.0,51.97,0.0,0.0,0.0
11.678448377988165,4.0,16.0,2.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,46.25,0.0
11.918397239722838,1.0,16.0,2.0,42.0,2.0,0.0,0.0,41.96,0.0,0.0,0.0,0.0
11.946368838904162,2.0,4.0,2.0,57.0,3.0,0.0,0.0,65.53,0.0,0.0,0.0,0.0
13.019224835777257,0.0,2.0,1.0,96.0,5.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0
12.055255569732177,1.0,3.0,2.0,50.0,2.0,0.0,0.0,49.85,0.0,0.0,0.0,0.0
11.998439434579149,2.0,16.0,2.0,57.0,3.0,0.0,0.0,0.0,57.66,0.0,0.0,0.0
13.217675375388819,0.0,2.0,1.0,115.0,5.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0
13.399996629152975,2.0,11.0,2.0,164.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.445093483000798,0.0,2.0,1.0,80.0,4.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
11.612779849672751,1.0,16.0,2.0,38.0,3.0,0.0,0.0,39.37,0.0,0.0,0.0,0.0
12.134474597802258,1.0,16.0,2.0,61.0,3.0,0.0,0.0,61.3,0.0,0.0,0.0,0.0
11.251573687764477,1.0,16.0,2.0,27.0,2.0,0.0,0.0,26.96,0.0,0.0,0.0,0.0
11.373674891823535,2.0,3.0,2.0,30.0,1.0,0.0,0.0,0.0,29.2,0.0,0.0,0.0
12.948012371209098,2.0,16.0,2.0,111.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.652696102959753,3.0,16.0,2.0,25.0,1.0,0.0,0.0,0.0,30.58,0.0,0.0,0.0
12.551437369385376,0.0,16.0,1.0,91.0,5.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0
