Valeur fonciere,Code departement,Nombre de lots,Code type local,Surface reelle bati,Nombre pieces principales,Code commune,Surface terrain,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot
105000.0,41,0.0,1.0,143.0,5.0,194.0,1251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120000.0,17,0.0,1.0,92.0,5.0,101.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129000.0,30,0.0,2.0,60.0,2.0,51.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887261.1,7,0.0,1.0,93.0,4.0,101.0,2826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122000.0,38,2.0,2.0,89.0,5.0,169.0,0.0,77.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150000.0,85,0.0,1.0,110.0,4.0,56.0,3895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96000.0,29.0,1.0,2.0,39.0,2.0,61.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,35,0.0,1.0,106.0,3.0,339.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114150.0,35,1.0,2.0,65.0,3.0,238.0,0.0,15.0,70.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44500.0,11,1.0,2.0,23.0,2.0,202.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47623860.0,76,0.0,2.0,50.0,2.0,351.0,18109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338000.0,78,0.0,1.0,76.0,4.0,172.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47840.0,38,1.0,2.0,20.0,1.0,151.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112000.0,23,0.0,1.0,105.0,5.0,131.0,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100500.0,63,0.0,1.0,56.0,3.0,397.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120000.0,13,1.0,2.0,40.0,2.0,205.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95000.0,39,0.0,1.0,90.0,3.0,167.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47623860.0,76,0.0,2.0,24.0,1.0,351.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60,0.0,2.0,52.0,3.0,471.0,1829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42500.0,42,1.0,2.0,28.0,1.0,218.0,0.0,260.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144000.0,24.0,0.0,1.0,101.0,4.0,264.0,2551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170900.0,13,1.0,2.0,72.0,4.0,210.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610000.0,78,0.0,1.0,158.0,5.0,356.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140000.0,33,0.0,2.0,65.0,2.0,412.0,1605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289230.0,78,0.0,1.0,103.0,7.0,537.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210000.0,59,0.0,1.0,102.0,5.0,9.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299700.0,34,0.0,2.0,36.0,1.0,298.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450000.0,83,0.0,2.0,36.0,2.0,69.0,952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551160.0,45,0.0,2.0,15.0,1.0,234.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78000.0,73,1.0,2.0,35.0,2.0,8.0,0.0,8.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285000.0,83,0.0,2.0,28.0,2.0,137.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150000.0,56,0.0,1.0,174.0,5.0,80.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96000.0,29.0,2.0,2.0,64.0,4.0,19.0,0.0,1063.0,0.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,28.0,0.0,1.0,136.0,6.0,89.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000.0,30,0.0,1.0,99.0,4.0,7.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117500.0,76,0.0,1.0,85.0,5.0,745.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140500.0,76,0.0,1.0,70.0,4.0,144.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80306.0,60,0.0,1.0,100.0,5.0,256.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76000.0,56,2.0,2.0,38.0,1.0,260.0,0.0,102.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73000.0,76,0.0,1.0,40.0,2.0,351.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215000.0,28.0,0.0,1.0,79.0,4.0,209.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296240.0,1,1.0,2.0,71.0,3.0,354.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,50,0.0,1.0,144.0,7.0,616.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27500.0,42,1.0,2.0,34.0,1.0,218.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77500.0,38,2.0,2.0,27.0,1.0,185.0,0.0,37.0,0.0,63.0,28.26,0.0,0.0,0.0,0.0,0.0,0.0
142000.0,83,0.0,2.0,32.0,2.0,126.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135000.0,50,1.0,2.0,71.0,3.0,502.0,0.0,30.0,70.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108000.0,45,0.0,1.0,74.0,4.0,301.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188000.0,78,1.0,2.0,55.0,3.0,123.0,0.0,36.0,55.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000.0,63,0.0,1.0,50.0,1.0,393.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112980.0,34,1.0,2.0,76.0,4.0,172.0,0.0,5070.0,79.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178000.0,49,0.0,1.0,86.0,5.0,329.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182660.0,6,3.0,2.0,185.0,5.0,30.0,0.0,14.0,0.0,28.0,0.0,50.0,178.47,0.0,0.0,0.0,0.0
90000.0,22,0.0,1.0,90.0,3.0,203.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152000.0,45,0.0,1.0,126.0,4.0,253.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120000.0,59,0.0,1.0,83.0,4.0,524.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235000.0,66,0.0,1.0,97.0,4.0,149.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140000.0,7,0.0,1.0,84.0,4.0,161.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138625.0,24,2.0,2.0,82.0,4.0,322.0,0.0,132.0,0.0,174.0,83.13,0.0,0.0,0.0,0.0,0.0,0.0
201850.0,78,2.0,2.0,69.0,4.0,586.0,0.0,42.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268000.0,60,0.0,1.0,77.0,2.0,325.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173000.0,33,0.0,1.0,92.0,4.0,225.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142000.0,62,0.0,1.0,88.0,4.0,788.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154448.0,77,1.0,1.0,43.0,2.0,393.0,0.0,4.0,58.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112000.0,59,0.0,1.0,119.0,5.0,606.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155000.0,2,0.0,1.0,88.0,4.0,722.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53500.0,23,0.0,1.0,63.0,3.0,75.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265000.0,34,0.0,1.0,173.0,5.0,328.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211800.0,34,0.0,1.0,83.0,4.0,41.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228800.0,40,2.0,2.0,69.0,3.0,284.0,0.0,1.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167000.0,13,2.0,2.0,70.0,3.0,211.0,0.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178540.0,51,0.0,1.0,60.0,4.0,454.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254000.0,13,1.0,2.0,30.0,1.0,201.0,0.0,7.0,24.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44500.0,9,1.0,2.0,61.0,2.0,225.0,0.0,6.0,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180000.0,77,0.0,1.0,126.0,5.0,97.0,2268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135000.0,2,0.0,1.0,117.0,6.0,131.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2960000.0,6,0.0,2.0,40.0,2.0,30.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68000.0,49,2.0,2.0,70.0,4.0,99.0,0.0,66.0,0.0,74.0,70.99,0.0,0.0,0.0,0.0,0.0,0.0
82000.0,49,2.0,2.0,30.0,1.0,7.0,0.0,11.0,0.0,16.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0
460000.0,78,0.0,1.0,86.0,4.0,311.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113000.0,29.0,1.0,2.0,64.0,3.0,23.0,0.0,24.0,59.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600000.0,44,1.0,2.0,121.0,3.0,55.0,0.0,155.0,167.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160000.0,13,0.0,1.0,42.0,2.0,213.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141000.0,72,0.0,1.0,66.0,4.0,181.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154529.0,13,1.0,2.0,128.0,5.0,208.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330000.0,56,0.0,1.0,119.0,5.0,162.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34500.0,4,1.0,2.0,19.0,1.0,226.0,0.0,115.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238000.0,42,0.0,1.0,108.0,4.0,207.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381000.0,83,0.0,1.0,92.0,4.0,123.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90000.0,73,1.0,2.0,45.0,2.0,11.0,0.0,92.0,44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000.0,3,2.0,2.0,48.0,3.0,190.0,0.0,11.0,41.81,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105920.0,85,0.0,1.0,112.0,6.0,64.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150000.0,72,0.0,1.0,190.0,7.0,146.0,1528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600000.0,50,0.0,1.0,176.0,8.0,429.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125600.0,34,0.0,1.0,65.0,3.0,149.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103284.0,78,0.0,1.0,121.0,4.0,281.0,6980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84900.0,71,2.0,2.0,82.0,5.0,270.0,0.0,138.0,86.23,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136500.0,76,1.0,2.0,40.0,2.0,540.0,0.0,67.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297600.0,77,0.0,1.0,82.0,4.0,121.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192800.0,69,0.0,1.0,78.0,2.0,264.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39000.0,18,0.0,1.0,70.0,3.0,11.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,76,0.0,1.0,87.0,3.0,563.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870000.0,83,0.0,1.0,99.0,5.0,70.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188000.0,33,1.0,2.0,57.0,3.0,199.0,0.0,201.0,55.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58000.0,7,1.0,2.0,25.0,1.0,334.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105000.0,6,1.0,2.0,28.0,1.0,29.0,0.0,145.0,33.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225300.0,44,0.0,1.0,92.0,5.0,73.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,80,3.0,2.0,33.0,3.0,533.0,0.0,1.0,0.0,10.0,20.33,11.0,13.92,0.0,0.0,0.0,0.0
340000.0,59,0.0,1.0,124.0,6.0,585.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159000.0,6,1.0,2.0,41.0,2.0,88.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43000.0,44,1.0,2.0,22.0,1.0,184.0,0.0,11.0,22.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308000.0,40,0.0,1.0,79.0,4.0,328.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88000.0,45,0.0,1.0,78.0,3.0,321.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96000.0,13,1.0,2.0,26.0,1.0,203.0,0.0,104.0,26.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620000.0,33,0.0,1.0,147.0,5.0,199.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142000.0,3,0.0,1.0,274.0,11.0,103.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278700.0,31,0.0,1.0,112.0,4.0,582.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890000.0,6,0.0,1.0,224.0,7.0,155.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251300.0,59,0.0,1.0,80.0,4.0,378.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135000.0,83,2.0,2.0,81.0,4.0,137.0,0.0,32.0,80.99,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261050.0,29.0,0.0,1.0,202.0,7.0,216.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175000.0,51,0.0,1.0,172.0,4.0,254.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86800.0,45,0.0,1.0,98.0,4.0,83.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247500.0,13,2.0,2.0,60.0,2.0,208.0,0.0,122.0,59.26,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150384.0,47,0.0,1.0,120.0,4.0,1.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88000.0,59,1.0,2.0,23.0,1.0,350.0,0.0,44.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210000.0,44,0.0,1.0,76.0,4.0,184.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73500.0,22,2.0,2.0,55.0,3.0,278.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105000.0,2,0.0,2.0,68.0,4.0,691.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166900.0,33,1.0,2.0,73.0,4.0,522.0,0.0,12.0,74.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90000.0,15,0.0,2.0,52.0,3.0,14.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269210.0,79,2.0,2.0,90.0,2.0,191.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53000.0,7,0.0,1.0,45.0,3.0,130.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300000.0,44,0.0,1.0,80.0,4.0,109.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145000.0,56,2.0,2.0,168.0,4.0,121.0,0.0,11.0,130.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168000.0,17,0.0,1.0,144.0,4.0,77.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55000.0,56,0.0,1.0,95.0,4.0,57.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31550.0,7,1.0,2.0,18.0,1.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377600.0,37,0.0,1.0,137.0,5.0,208.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75000.0,80,0.0,1.0,11.0,1.0,78.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114000.0,59,2.0,2.0,24.0,1.0,350.0,0.0,1430.0,0.0,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225000.0,64,1.0,2.0,71.0,4.0,122.0,0.0,197.0,77.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586810.0,13,0.0,1.0,210.0,5.0,28.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215000.0,10,0.0,2.0,36.0,2.0,387.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396000.0,49,0.0,1.0,68.0,4.0,7.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418000.0,33,0.0,2.0,28.0,2.0,63.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390000.0,77,1.0,1.0,140.0,4.0,350.0,0.0,2.0,133.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156200.0,17,2.0,2.0,40.0,1.0,300.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160000.0,79,0.0,1.0,83.0,5.0,191.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000.0,46,0.0,1.0,70.0,4.0,44.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70000.0,18,2.0,2.0,49.0,2.0,33.0,0.0,206.0,0.0,222.0,49.95,0.0,0.0,0.0,0.0,0.0,0.0
1457000.0,78,0.0,1.0,212.0,6.0,358.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123000.0,72,0.0,1.0,110.0,4.0,8.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204350.0,32,0.0,1.0,94.0,5.0,183.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000.0,6,1.0,2.0,44.0,2.0,30.0,0.0,292.0,43.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97000.0,54,1.0,2.0,18.0,1.0,395.0,0.0,147.0,17.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55244924.0,44,0.0,2.0,46.0,2.0,74.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139000.0,78,1.0,2.0,65.0,3.0,621.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113600.0,69,2.0,2.0,57.0,3.0,290.0,0.0,10.0,0.0,20.0,57.15,0.0,0.0,0.0,0.0,0.0,0.0
496760.0,38,0.0,2.0,67.0,3.0,548.0,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,15,2.0,2.0,67.0,4.0,14.0,0.0,19.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278000.0,6,0.0,1.0,99.0,4.0,88.0,1645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327000.0,33,0.0,1.0,110.0,4.0,199.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372500.0,77,0.0,1.0,124.0,7.0,363.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137000.0,30,1.0,2.0,64.0,3.0,189.0,0.0,1.0,64.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82000.0,62,0.0,1.0,64.0,3.0,516.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324600.0,77,0.0,1.0,127.0,5.0,336.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136000.0,78,2.0,2.0,43.0,2.0,517.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130000.0,38,2.0,2.0,70.0,3.0,239.0,0.0,33.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,12,0.0,1.0,45.0,1.0,92.0,1432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80000.0,13,1.0,2.0,74.0,3.0,210.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47848340.0,22,0.0,2.0,92.0,5.0,50.0,1437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140000.0,56,0.0,1.0,70.0,2.0,212.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,49,0.0,1.0,65.0,3.0,69.0,3986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86000.0,12,1.0,2.0,34.0,1.0,202.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160000.0,61,0.0,1.0,180.0,4.0,476.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26000.0,52,0.0,1.0,42.0,2.0,448.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83500.0,0.0,1.0,2.0,30.0,2.0,4.0,0.0,13.0,38.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44000.0,83,1.0,2.0,27.0,1.0,137.0,0.0,12.0,25.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130000.0,59,1.0,2.0,42.0,2.0,646.0,0.0,24.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130000.0,4,1.0,2.0,86.0,4.0,112.0,0.0,402.0,80.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169800.0,49,0.0,1.0,85.0,4.0,223.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113000.0,32,0.0,1.0,180.0,6.0,296.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84370.0,82,0.0,1.0,111.0,5.0,63.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74000.0,43,0.0,2.0,63.0,4.0,192.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228000.0,25.0,0.0,2.0,150.0,3.0,256.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000.0,44,0.0,1.0,46.0,1.0,141.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108000.0,54,0.0,1.0,101.0,4.0,439.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91500.0,39,2.0,2.0,77.0,4.0,300.0,0.0,107.0,0.0,38.0,77.04,0.0,0.0,0.0,0.0,0.0,0.0
235000.0,40,0.0,1.0,152.0,6.0,119.0,2324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80000.0,76,0.0,1.0,64.0,3.0,490.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143000.0,35,1.0,2.0,53.0,2.0,238.0,0.0,111.0,53.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286765.0,13,0.0,1.0,75.0,5.0,215.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339545.0,82,0.0,1.0,140.0,7.0,187.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
