Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
97000.0,2.0,15.0,2.0,24.0,1.0,0.0,4.0,0,23.09,0,0,0.0
275000.0,2.0,15.0,2.0,62.0,4.0,0.0,3.0,0,62.52,0,0,0.0
395000.0,1.0,15.0,2.0,82.0,4.0,0.0,4.0,0,0,0,0,0.0
315000.0,1.0,15.0,2.0,70.0,3.0,0.0,1.0,0,0,0,0,0.0
252000.0,2.0,12.0,2.0,151.0,4.0,0.0,1.0,0,76.61,0,0,0.0
205985.0,2.0,15.0,2.0,75.0,4.0,0.0,4.0,0,75.44,0,0,0.0
169000.0,1.0,15.0,2.0,36.0,1.0,0.0,0.0,34.54,0,0,0,0.0
169000.0,1.0,15.0,2.0,51.0,2.0,0.0,0.0,0,0,0,0,0.0
263400.0,1.0,8.0,2.0,56.0,2.0,0.0,3.0,55.27,0,0,0,0.0
414000.0,3.0,15.0,2.0,76.0,4.0,0.0,0.0,0,0,0,0,0.0
237000.0,2.0,15.0,2.0,100.0,5.0,0.0,8.0,0,101.1,0,0,0.0
218790.0,2.0,15.0,2.0,110.0,5.0,0.0,4.0,97.1,0,0,0,0.0
100000.0,1.0,3.0,2.0,69.0,3.0,0.0,3.0,0,0,0,0,0.0
302000.0,2.0,5.0,2.0,66.0,2.0,0.0,1.0,67.63,0,0,0,0.0
80000.0,1.0,15.0,2.0,20.0,1.0,0.0,1.0,18.67,0,0,0,0.0
360000.0,0.0,2.0,2.0,60.0,2.0,266.0,8.0,0,0,0,0,0.0
115000.0,2.0,15.0,2.0,56.0,3.0,0.0,4.0,0,56.63,0,0,0.0
245000.0,1.0,15.0,2.0,66.0,3.0,0.0,4.0,67.01,0,0,0,0.0
155000.0,2.0,0.0,2.0,32.0,2.0,0.0,3.0,39.28,0,0,0,0.0
67000.0,1.0,15.0,2.0,20.0,1.0,0.0,3.0,0,0,0,0,0.0
301500.0,2.0,15.0,2.0,105.0,4.0,0.0,8.0,105.1,0,0,0,0.0
149000.0,1.0,15.0,2.0,85.0,3.0,0.0,0.0,17.11,0,0,0,0.0
260000.0,1.0,15.0,2.0,44.0,2.0,0.0,3.0,44.67,0,0,0,0.0
289225.0,1.0,15.0,2.0,52.0,3.0,0.0,3.0,0,0,0,0,0.0
219500.0,2.0,2.0,2.0,117.0,4.0,0.0,8.0,0,114.9,0,0,0.0
518450.0,4.0,15.0,2.0,81.0,3.0,0.0,0.0,114.13,0,0,0,0.0
395900.0,0.0,15.0,1.0,65.0,4.0,681.0,4.0,0,0,0,0,0.0
190000.0,1.0,12.0,2.0,151.0,4.0,0.0,1.0,61.64,0,0,0,0.0
250000.0,2.0,15.0,2.0,125.0,4.0,0.0,1.0,0,0,0,0,0.0
73100.0,1.0,15.0,2.0,14.0,1.0,0.0,3.0,14.65,0,0,0,0.0
184000.0,2.0,15.0,2.0,51.0,3.0,0.0,3.0,0,51.6,0,0,0.0
155600.0,1.0,10.0,2.0,26.0,1.0,0.0,0.0,0,0,0,0,0.0
228955.0,1.0,8.0,2.0,80.0,3.0,0.0,0.0,88.71,0,0,0,0.0
149000.0,1.0,15.0,2.0,24.0,1.0,0.0,3.0,0,0,0,0,0.0
495000.0,1.0,15.0,2.0,88.0,4.0,0.0,1.0,0,0,0,0,0.0
510000.0,1.0,10.0,2.0,96.0,4.0,0.0,3.0,95.77,0,0,0,0.0
98123.0,1.0,8.0,2.0,80.0,4.0,0.0,0.0,38.27,0,0,0,0.0
100000.0,2.0,2.0,2.0,59.0,3.0,0.0,4.0,0,0,0,0,0.0
110000.0,3.0,15.0,2.0,80.0,3.0,0.0,0.0,0,0,0,0,0.0
392600.0,2.0,15.0,2.0,87.0,4.0,0.0,3.0,0,87.7,0,0,0.0
210000.0,1.0,15.0,2.0,42.0,2.0,0.0,0.0,41.55,0,0,0,0.0
438700.0,1.0,15.0,2.0,97.0,4.0,0.0,4.0,97.68,0,0,0,0.0
218500.0,1.0,0.0,2.0,54.0,2.0,0.0,3.0,51.11,0,0,0,0.0
190700.0,2.0,15.0,2.0,72.0,4.0,0.0,4.0,0,69.88,0,0,0.0
117000.0,1.0,15.0,2.0,43.0,2.0,0.0,8.0,39.05,0,0,0,0.0
225000.0,1.0,15.0,2.0,66.0,3.0,0.0,8.0,66.61,0,0,0,0.0
750000.0,1.0,12.0,2.0,141.0,4.0,0.0,1.0,152.72,0,0,0,0.0
314170.0,1.0,15.0,2.0,86.0,3.0,0.0,8.0,88.74,0,0,0,0.0
228000.0,2.0,15.0,2.0,110.0,4.0,0.0,4.0,96.01,0,0,0,0.0
98100.0,0.0,15.0,1.0,135.0,5.0,290.0,8.0,0,0,0,0,0.0
590000.0,2.0,15.0,2.0,130.0,5.0,0.0,3.0,0,0,0,0,0.0
442000.0,1.0,15.0,2.0,76.0,3.0,0.0,3.0,0,0,0,0,0.0
442000.0,1.0,15.0,2.0,36.0,2.0,0.0,3.0,0,0,0,0,0.0
460000.0,1.0,15.0,2.0,109.0,4.0,0.0,4.0,107.26,0,0,0,0.0
117000.0,2.0,15.0,2.0,20.0,1.0,0.0,8.0,0,0,0,0,0.0
428724.0,1.0,15.0,2.0,83.0,3.0,0.0,1.0,0,0,0,0,0.0
265770.0,1.0,15.0,2.0,51.0,2.0,0.0,4.0,51.32,0,0,0,0.0
217000.0,1.0,15.0,2.0,50.0,2.0,0.0,8.0,50.0,0,0,0,0.0
47300.0,1.0,1.0,2.0,18.0,1.0,0.0,8.0,0,0,0,0,0.0
147000.0,2.0,15.0,2.0,48.0,2.0,0.0,4.0,0,48.49,0,0,0.0
323038.9,2.0,15.0,2.0,83.0,3.0,0.0,1.0,85.47,0,0,0,0.0
90950.0,1.0,2.0,2.0,19.0,1.0,0.0,8.0,19.1,0,0,0,0.0
245000.0,2.0,5.0,2.0,61.0,3.0,0.0,1.0,61.86,0,0,0,0.0
