Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
60000.0,1.0,3.0,2.0,18.0,1.0,0.0,0.0,17.85,0,0,0,0
157722.0,1.0,3.0,2.0,50.0,2.0,0.0,0.0,51.4,0,0,0,0
239454.0,1.0,3.0,2.0,62.0,3.0,0.0,0.0,62.24,0,0,0,0
415000.0,3.0,2.0,2.0,112.0,3.0,0.0,0.0,0,0,108.42,0,0
87000.0,2.0,3.0,2.0,30.0,1.0,0.0,0.0,28.18,0,0,0,0
221000.0,1.0,16.0,2.0,62.0,3.0,0.0,0.0,62.65,0,0,0,0
310000.0,1.0,16.0,2.0,82.0,4.0,0.0,0.0,0,0,0,0,0
105000.0,1.0,16.0,2.0,40.0,1.0,0.0,0.0,45.07,0,0,0,0
70000.0,1.0,16.0,2.0,17.0,1.0,0.0,0.0,15.01,0,0,0,0
403150.0,0.0,2.0,1.0,117.0,6.0,165.0,0.0,0,0,0,0,0
147604.94,1.0,1.0,2.0,59.0,3.0,0.0,0.0,59.61,0,0,0,0
115000.0,2.0,16.0,2.0,59.0,3.0,0.0,0.0,0,59.43,0,0,0
207000.0,2.0,3.0,2.0,76.0,3.0,0.0,0.0,0,76.02,0,0,0
215000.0,0.0,16.0,1.0,68.0,3.0,204.0,0.0,0,0,0,0,0
285000.0,0.0,2.0,1.0,56.0,3.0,363.0,0.0,0,0,0,0,0
121700.0,1.0,16.0,2.0,38.0,2.0,0.0,0.0,43.1,0,0,0,0
66000.0,2.0,16.0,2.0,34.0,1.0,0.0,0.0,32.92,0,0,0,0
124000.0,2.0,16.0,2.0,52.0,3.0,0.0,0.0,0,66.02,0,0,0
335000.0,2.0,16.0,2.0,110.0,4.0,0.0,0.0,0,101.46,0,0,0
72000.0,2.0,3.0,2.0,20.0,1.0,0.0,0.0,20.4,0,0,0,0
91250.0,1.0,16.0,2.0,29.0,2.0,0.0,0.0,27.87,0,0,0,0
615000.0,0.0,16.0,1.0,145.0,4.0,344.0,0.0,0,0,0,0,0
81000.0,1.0,3.0,2.0,20.0,1.0,0.0,0.0,20.93,0,0,0,0
347000.0,0.0,15.0,1.0,101.0,4.0,193.0,0.0,0,0,0,0,0
580000.0,3.0,3.0,2.0,116.0,4.0,0.0,0.0,0,0,112.46,0,0
167000.0,3.0,16.0,2.0,54.0,3.0,0.0,0.0,0,52.48,0,0,0
58500.0,1.0,16.0,2.0,18.0,1.0,0.0,0.0,17.86,0,0,0,0
170000.0,1.0,16.0,2.0,59.0,3.0,0.0,0.0,58.59,0,0,0,0
113986.66,1.0,1.0,2.0,44.0,2.0,0.0,0.0,44.94,0,0,0,0
157000.0,1.0,16.0,2.0,61.0,3.0,0.0,0.0,61.13,0,0,0,0
78000.0,2.0,16.0,2.0,38.0,2.0,0.0,0.0,0,39.0,0,0,0
420000.0,0.0,16.0,1.0,131.0,6.0,372.0,0.0,0,0,0,0,0
162000.0,2.0,3.0,1.0,55.0,2.0,0.0,0.0,0,53.61,0,0,0
78000.0,1.0,11.0,2.0,20.0,1.0,0.0,0.0,19.79,0,0,0,0
140000.0,2.0,16.0,2.0,49.0,2.0,0.0,0.0,49.75,0,0,0,0
100500.0,2.0,16.0,2.0,34.0,1.0,0.0,0.0,0,32.19,0,0,0
195000.0,2.0,16.0,2.0,65.0,3.0,0.0,0.0,0,65.29,0,0,0
630000.0,0.0,16.0,1.0,158.0,6.0,247.0,0.0,0,0,0,0,0
86000.0,3.0,16.0,2.0,28.0,2.0,0.0,0.0,27.98,0,0,0,0
268000.0,0.0,16.0,1.0,75.0,4.0,293.0,0.0,0,0,0,0,0
280000.0,2.0,16.0,2.0,108.0,5.0,0.0,0.0,0,91.9,0,0,0
293000.0,1.0,16.0,2.0,71.0,3.0,0.0,0.0,77.41,0,0,0,0
66205.0,1.0,3.0,2.0,18.0,1.0,0.0,0.0,19.0,0,0,0,0
210000.0,0.0,16.0,1.0,90.0,4.0,175.0,0.0,0,0,0,0,0
162000.0,2.0,16.0,2.0,70.0,4.0,0.0,0.0,0,67.55,0,0,0
140000.0,2.0,16.0,2.0,62.0,3.0,0.0,0.0,0,61.97,0,0,0
