Valeur fonciere,Nombre de lots,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot
354700.0,1.0,2.0,96.0,5.0,0.0,101.0,97.12,0.0,0,0.0,0,0.0,0,0.0,0.0
216381.0,2.0,2.0,68.0,4.0,0.0,60.0,68.13,85.0,0,0.0,0,0.0,0,0.0,0.0
390050.0,0.0,1.0,86.0,4.0,271.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
244400.0,1.0,2.0,66.0,3.0,0.0,540.0,66.03,0.0,0,0.0,0,0.0,0,0.0,0.0
231160.0,1.0,2.0,78.0,3.0,0.0,112.0,78.33,0.0,0,0.0,0,0.0,0,0.0,0.0
99000.0,1.0,2.0,38.0,1.0,0.0,18.0,38.19,0.0,0,0.0,0,0.0,0,0.0,0.0
130000.0,2.0,2.0,63.0,4.0,0.0,65.0,61.95,75.0,0,0.0,0,0.0,0,0.0,0.0
329000.0,0.0,1.0,91.0,4.0,660.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
171205.0,2.0,2.0,37.0,2.0,0.0,16.0,0,5.0,37.43,0.0,0,0.0,0,0.0,0.0
200000.0,1.0,2.0,61.0,3.0,0.0,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
441000.0,1.0,2.0,110.0,5.0,0.0,4.0,109.07,0.0,0,0.0,0,0.0,0,0.0,0.0
505200.0,0.0,1.0,117.0,1.0,146.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
168000.0,1.0,2.0,60.0,3.0,0.0,53.0,59.8,0.0,0,0.0,0,0.0,0,0.0,0.0
102928.0,1.0,2.0,53.0,2.0,0.0,411.0,62.53,0.0,0,0.0,0,0.0,0,0.0,0.0
173273.0,1.0,2.0,77.0,3.0,0.0,58.0,77.01,0.0,0,0.0,0,0.0,0,0.0,0.0
430000.0,1.0,2.0,55.0,2.0,0.0,44.0,62.82,0.0,0,0.0,0,0.0,0,0.0,0.0
500000.0,4.0,2.0,155.0,5.0,0.0,31.0,0,32.0,0,62.0,0,63.0,0,0.0,0.0
108500.0,2.0,2.0,70.0,3.0,0.0,13505.0,0,13519.0,0,0.0,0,0.0,0,0.0,0.0
115000.0,1.0,2.0,36.0,2.0,0.0,101.0,32.4,0.0,0,0.0,0,0.0,0,0.0,0.0
92000.0,1.0,2.0,29.0,1.0,0.0,6.0,27.98,0.0,0,0.0,0,0.0,0,0.0,0.0
270000.0,2.0,2.0,91.0,5.0,0.0,20.0,91.85,7.0,0,0.0,0,0.0,0,0.0,0.0
73000.0,2.0,2.0,30.0,1.0,0.0,117.0,0,132.0,30.13,0.0,0,0.0,0,0.0,0.0
63200.0,1.0,2.0,24.0,1.0,0.0,47.0,24.48,0.0,0,0.0,0,0.0,0,0.0,0.0
14500.0,1.0,2.0,73.0,3.0,0.0,110.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
208850.0,1.0,2.0,88.0,4.0,0.0,2.0,82.14,0.0,0,0.0,0,0.0,0,0.0,0.0
241200.0,2.0,2.0,64.0,3.0,0.0,127.0,0,47.0,69.12,0.0,0,0.0,0,0.0,0.0
392000.0,0.0,1.0,130.0,5.0,378.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
511000.0,0.0,1.0,98.0,4.0,382.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
139450.0,1.0,2.0,65.0,4.0,0.0,310.0,72.07,0.0,0,0.0,0,0.0,0,0.0,0.0
420000.0,2.0,2.0,92.0,4.0,0.0,3.0,0,9.0,0,0.0,0,0.0,0,0.0,0.0
135000.0,2.0,2.0,69.0,4.0,0.0,148.0,0,48.0,71.47,0.0,0,0.0,0,0.0,0.0
810000.0,0.0,2.0,33.0,1.0,525.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
810000.0,0.0,2.0,27.0,1.0,525.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
810000.0,0.0,2.0,18.0,1.0,525.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
810000.0,0.0,2.0,18.0,1.0,525.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
810000.0,0.0,2.0,33.0,1.0,525.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
810000.0,0.0,2.0,33.0,1.0,525.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
810000.0,0.0,2.0,33.0,1.0,525.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
810000.0,0.0,2.0,27.0,1.0,525.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
126260.0,2.0,2.0,38.0,2.0,0.0,2028.0,41.82,2534.0,0,0.0,0,0.0,0,0.0,0.0
180000.0,2.0,2.0,48.0,3.0,0.0,58.0,0,77.0,64.2,0.0,0,0.0,0,0.0,0.0
70750.0,2.0,2.0,27.0,1.0,0.0,141.0,0,29.0,30.1,0.0,0,0.0,0,0.0,0.0
170000.0,2.0,2.0,65.0,4.0,0.0,22.0,0,52.0,0,0.0,0,0.0,0,0.0,0.0
131132.0,2.0,2.0,57.0,3.0,0.0,24.0,0,5.0,48.22,0.0,0,0.0,0,0.0,0.0
157700.0,2.0,2.0,47.0,2.0,0.0,19.0,47.38,374.0,0,0.0,0,0.0,0,0.0,0.0
243000.0,2.0,2.0,85.0,4.0,0.0,165.0,0,187.0,0,0.0,0,0.0,0,0.0,0.0
101500.0,2.0,2.0,61.0,4.0,0.0,19.0,0,39.0,61.47,0.0,0,0.0,0,0.0,0.0
469900.0,1.0,2.0,100.0,3.0,0.0,3.0,115.32,0.0,0,0.0,0,0.0,0,0.0,0.0
596000.0,0.0,1.0,64.0,3.0,288.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
596000.0,0.0,1.0,24.0,1.0,288.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
117082.5,1.0,2.0,48.0,2.0,0.0,528.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
65770.0,1.0,2.0,17.0,1.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
939992.2,1.0,2.0,60.0,3.0,0.0,17.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
939992.2,1.0,2.0,54.0,3.0,0.0,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
939992.2,1.0,2.0,60.0,3.0,0.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
939992.2,1.0,2.0,60.0,3.0,0.0,13.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
939992.2,1.0,2.0,60.0,3.0,0.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
939992.2,1.0,2.0,60.0,3.0,0.0,26.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
939992.2,1.0,2.0,60.0,3.0,0.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
939992.2,1.0,2.0,60.0,3.0,0.0,34.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
939992.2,1.0,2.0,60.0,3.0,0.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
552550.0,1.0,2.0,116.0,4.0,0.0,1.0,119.59,0.0,0,0.0,0,0.0,0,0.0,0.0
205000.0,2.0,2.0,98.0,3.0,0.0,13.0,0,29.0,100.98,0.0,0,0.0,0,0.0,0.0
240000.0,1.0,2.0,83.0,4.0,0.0,128.0,84.61,0.0,0,0.0,0,0.0,0,0.0,0.0
116269.0,1.0,2.0,46.0,2.0,0.0,128.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
105000.0,1.0,2.0,51.0,2.0,0.0,44.0,51.95,0.0,0,0.0,0,0.0,0,0.0,0.0
89000.0,2.0,2.0,46.0,3.0,0.0,1115.0,0,1145.0,0,0.0,0,0.0,0,0.0,0.0
146000.0,1.0,2.0,58.0,3.0,0.0,64.0,58.35,0.0,0,0.0,0,0.0,0,0.0,0.0
140000.0,1.0,2.0,52.0,2.0,0.0,47.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
147372.0,1.0,2.0,50.0,3.0,0.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
141000.0,2.0,2.0,64.0,4.0,0.0,123.0,0,133.0,0,0.0,0,0.0,0,0.0,0.0
619268.0,0.0,1.0,82.0,4.0,419.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
872000.0,0.0,2.0,20.0,1.0,104.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
872000.0,0.0,2.0,20.0,1.0,104.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
872000.0,0.0,2.0,24.0,1.0,104.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
872000.0,0.0,2.0,23.0,1.0,104.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
872000.0,0.0,2.0,21.0,1.0,104.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
872000.0,0.0,2.0,21.0,1.0,104.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
872000.0,0.0,1.0,26.0,1.0,104.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
872000.0,0.0,2.0,24.0,1.0,104.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
872000.0,0.0,2.0,24.0,1.0,104.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
280750.0,0.0,1.0,94.0,3.0,397.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
235000.0,2.0,2.0,54.0,1.0,0.0,11.0,0,4.0,51.4,0.0,0,0.0,0,0.0,0.0
91000.0,1.0,2.0,42.0,2.0,0.0,30.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
90910.0,1.0,2.0,42.0,2.0,0.0,30.0,42.0,0.0,0,0.0,0,0.0,0,0.0,0.0
116930.0,2.0,2.0,16.0,1.0,0.0,13.0,0,4.0,15.24,0.0,0,0.0,0,0.0,0.0
141400.0,1.0,2.0,47.0,2.0,0.0,154.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
126000.0,2.0,2.0,73.0,4.0,0.0,276.0,0,288.0,76.04,0.0,0,0.0,0,0.0,0.0
120000.0,2.0,2.0,105.0,4.0,0.0,2.0,100.0,4.0,0,0.0,0,0.0,0,0.0,0.0
160000.0,1.0,2.0,35.0,1.0,0.0,223.0,36.19,0.0,0,0.0,0,0.0,0,0.0,0.0
173700.0,2.0,2.0,66.0,3.0,0.0,114.0,64.57,143.0,0,0.0,0,0.0,0,0.0,0.0
115000.0,2.0,2.0,30.0,2.0,0.0,14.0,28.65,24.0,0,0.0,0,0.0,0,0.0,0.0
120000.0,1.0,2.0,41.0,3.0,0.0,135.0,40.2,0.0,0,0.0,0,0.0,0,0.0,0.0
163900.0,1.0,2.0,32.0,2.0,0.0,102.0,31.19,0.0,0,0.0,0,0.0,0,0.0,0.0
104000.0,1.0,2.0,47.0,2.0,0.0,149.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
217000.0,1.0,1.0,80.0,4.0,0.0,19.0,77.68,0.0,0,0.0,0,0.0,0,0.0,0.0
105000.0,1.0,2.0,42.0,2.0,0.0,1.0,40.71,0.0,0,0.0,0,0.0,0,0.0,0.0
400000.0,0.0,1.0,120.0,3.0,477.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
108500.0,2.0,2.0,73.0,4.0,0.0,4112.0,0,4125.0,0,0.0,0,0.0,0,0.0,0.0
540000.0,0.0,1.0,75.0,3.0,106.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
316300.0,1.0,2.0,60.0,2.0,0.0,54.0,70.17,0.0,0,0.0,0,0.0,0,0.0,0.0
250000.0,0.0,1.0,122.0,5.0,333.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
375000.0,2.0,2.0,97.0,4.0,0.0,54.0,0,86.0,0,0.0,0,0.0,0,0.0,0.0
115650.0,1.0,2.0,33.0,1.0,0.0,24.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
387540.0,0.0,1.0,112.0,4.0,423.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
387540.0,0.0,1.0,20.0,1.0,423.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
120000.0,3.0,2.0,45.0,2.0,0.0,14.0,0,37.0,0,4.0,42.7,0.0,0,0.0,0.0
58692.0,1.0,2.0,22.0,2.0,0.0,39.0,17.15,0.0,0,0.0,0,0.0,0,0.0,0.0
208000.0,1.0,2.0,72.0,4.0,0.0,34.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
475000.0,1.0,2.0,40.0,2.0,0.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
475000.0,1.0,2.0,63.0,4.0,0.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
475000.0,1.0,2.0,124.0,5.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
279500.0,1.0,2.0,45.0,3.0,0.0,2.0,44.58,0.0,0,0.0,0,0.0,0,0.0,0.0
102000.0,1.0,2.0,33.0,2.0,0.0,15.0,32.71,0.0,0,0.0,0,0.0,0,0.0,0.0
164800.0,1.0,2.0,57.0,3.0,0.0,44.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1200000.0,0.0,1.0,56.0,3.0,370.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
320000.0,0.0,1.0,82.0,4.0,353.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
184550.0,1.0,2.0,58.0,3.0,0.0,13.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
68350.0,2.0,2.0,44.0,2.0,0.0,2801.0,0,2817.0,0,0.0,0,0.0,0,0.0,0.0
80000.0,1.0,2.0,35.0,2.0,0.0,51.0,36.17,0.0,0,0.0,0,0.0,0,0.0,0.0
418600.0,2.0,2.0,125.0,4.0,0.0,1.0,0,11.0,0,0.0,0,0.0,0,0.0,0.0
126250.0,1.0,2.0,40.0,2.0,0.0,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
252500.0,1.0,2.0,86.0,4.0,0.0,97.0,81.15,0.0,0,0.0,0,0.0,0,0.0,0.0
535000.0,2.0,2.0,103.0,3.0,0.0,11.0,0,8.0,116.73,0.0,0,0.0,0,0.0,0.0
424000.0,1.0,2.0,69.0,4.0,0.0,7.0,70.1,0.0,0,0.0,0,0.0,0,0.0,0.0
143570.0,1.0,2.0,56.0,3.0,0.0,5.0,55.45,0.0,0,0.0,0,0.0,0,0.0,0.0
300000.0,1.0,2.0,80.0,4.0,0.0,4.0,76.21,0.0,0,0.0,0,0.0,0,0.0,0.0
170000.0,2.0,2.0,47.0,2.0,0.0,3.0,0,8.0,46.93,0.0,0,0.0,0,0.0,0.0
510000.0,0.0,2.0,29.0,1.0,316.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
510000.0,0.0,2.0,76.0,4.0,316.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
285650.0,2.0,2.0,64.0,3.0,0.0,2.0,0,9.0,0,0.0,0,0.0,0,0.0,0.0
127000.0,2.0,2.0,62.0,4.0,0.0,37.0,0,64.0,0,0.0,0,0.0,0,0.0,0.0
235000.0,1.0,2.0,66.0,2.0,54.0,165.0,62.15,0.0,0,0.0,0,0.0,0,0.0,0.0
380000.0,0.0,2.0,68.0,3.0,196.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
380000.0,0.0,2.0,42.0,2.0,196.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
704000.0,2.0,2.0,110.0,4.0,0.0,11.0,117.95,2.0,0,0.0,0,0.0,0,0.0,0.0
30000.0,1.0,2.0,20.0,1.0,0.0,2.0,19.78,0.0,0,0.0,0,0.0,0,0.0,0.0
170000.0,2.0,2.0,95.0,4.0,0.0,1.0,0,14.0,78.96,0.0,0,0.0,0,0.0,0.0
144000.0,2.0,2.0,62.0,3.0,0.0,144.0,58.82,67.0,0,0.0,0,0.0,0,0.0,0.0
141500.0,1.0,2.0,60.0,3.0,0.0,62.0,59.16,0.0,0,0.0,0,0.0,0,0.0,0.0
121500.0,1.0,2.0,53.0,3.0,0.0,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
315000.0,2.0,2.0,75.0,4.0,0.0,11.0,0,15.0,0,0.0,0,0.0,0,0.0,0.0
168000.0,3.0,2.0,43.0,2.0,0.0,23.0,48.07,24.0,0,5.0,0,0.0,0,0.0,0.0
397000.0,2.0,2.0,84.0,4.0,0.0,104.0,0,34.0,84.15,0.0,0,0.0,0,0.0,0.0
212000.0,1.0,1.0,91.0,4.0,0.0,5.0,92.05,0.0,0,0.0,0,0.0,0,0.0,0.0
112500.0,1.0,2.0,35.0,2.0,0.0,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
257732.0,0.0,1.0,114.0,3.0,303.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
69000.0,1.0,2.0,18.0,1.0,0.0,106.0,16.08,0.0,0,0.0,0,0.0,0,0.0,0.0
110500.0,1.0,2.0,35.0,1.0,0.0,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
554400.0,1.0,2.0,120.0,3.0,0.0,82.0,121.28,0.0,0,0.0,0,0.0,0,0.0,0.0
554400.0,1.0,2.0,21.0,1.0,0.0,81.0,20.27,0.0,0,0.0,0,0.0,0,0.0,0.0
273000.0,2.0,2.0,12.0,1.0,0.0,11.0,66.72,12.0,0,0.0,0,0.0,0,0.0,0.0
273000.0,2.0,2.0,12.0,1.0,0.0,11.0,66.72,12.0,0,0.0,0,0.0,0,0.0,0.0
273000.0,2.0,2.0,12.0,1.0,0.0,11.0,66.72,12.0,0,0.0,0,0.0,0,0.0,0.0
273000.0,2.0,2.0,12.0,1.0,0.0,11.0,66.72,12.0,0,0.0,0,0.0,0,0.0,0.0
538595.0,0.0,1.0,71.0,3.0,394.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
195000.0,2.0,2.0,48.0,2.0,0.0,4.0,39.33,9.0,0,0.0,0,0.0,0,0.0,0.0
149484.02,1.0,2.0,54.0,3.0,0.0,223.0,56.06,0.0,0,0.0,0,0.0,0,0.0,0.0
65000.0,3.0,2.0,19.0,1.0,0.0,2.0,0,3.0,0,4.0,15.3,0.0,0,0.0,0.0
95000.0,2.0,2.0,60.0,4.0,0.0,133.0,69.51,143.0,0,0.0,0,0.0,0,0.0,0.0
238000.0,2.0,2.0,70.0,3.0,0.0,205.0,70.0,221.0,0,0.0,0,0.0,0,0.0,0.0
453740.0,1.0,2.0,94.0,3.0,0.0,5.0,90.21,0.0,0,0.0,0,0.0,0,0.0,0.0
430000.0,3.0,2.0,109.0,5.0,0.0,10.0,0,6.0,105.28,8.0,0,0.0,0,0.0,0.0
118000.0,1.0,2.0,59.0,3.0,0.0,13.0,58.79,0.0,0,0.0,0,0.0,0,0.0,0.0
170000.0,0.0,1.0,65.0,3.0,208.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
158000.0,1.0,2.0,62.0,3.0,0.0,71.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
81000.0,2.0,2.0,19.0,1.0,0.0,30.0,19.28,37.0,19.68,0.0,0,0.0,0,0.0,0.0
159000.0,1.0,2.0,64.0,3.0,0.0,17.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
115000.0,2.0,2.0,30.0,1.0,0.0,26.0,29.54,50.0,0,0.0,0,0.0,0,0.0,0.0
170000.0,2.0,2.0,55.0,3.0,0.0,110.0,0,14.0,0,0.0,0,0.0,0,0.0,0.0
280000.0,1.0,2.0,15.0,1.0,0.0,6.0,25.49,0.0,0,0.0,0,0.0,0,0.0,0.0
280000.0,1.0,2.0,19.0,1.0,0.0,2.0,24.22,0.0,0,0.0,0,0.0,0,0.0,0.0
280000.0,1.0,1.0,37.0,2.0,0.0,8.0,44.42,0.0,0,0.0,0,0.0,0,0.0,0.0
280000.0,1.0,2.0,15.0,1.0,0.0,4.0,24.49,0.0,0,0.0,0,0.0,0,0.0,0.0
197000.0,1.0,2.0,50.0,2.0,0.0,202.0,50.4,0.0,0,0.0,0,0.0,0,0.0,0.0
85000.0,1.0,2.0,19.0,1.0,0.0,3.0,19.6,0.0,0,0.0,0,0.0,0,0.0,0.0
302000.0,0.0,1.0,109.0,3.0,217.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
78000.0,2.0,2.0,70.0,3.0,0.0,10403.0,0,10429.0,71.58,0.0,0,0.0,0,0.0,0.0
49700.0,2.0,2.0,28.0,1.0,0.0,14.0,0,30.0,28.87,0.0,0,0.0,0,0.0,0.0
143600.0,1.0,2.0,60.0,3.0,0.0,106.0,60.71,0.0,0,0.0,0,0.0,0,0.0,0.0
855000.0,0.0,1.0,240.0,8.0,376.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
140000.0,1.0,2.0,25.0,1.0,0.0,17.0,23.08,0.0,0,0.0,0,0.0,0,0.0,0.0
66150.0,1.0,2.0,39.0,2.0,0.0,245.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
144600.0,2.0,2.0,76.0,4.0,0.0,211.0,69.62,233.0,0,0.0,0,0.0,0,0.0,0.0
167000.0,2.0,2.0,44.0,2.0,0.0,147.0,0,46.0,0,0.0,0,0.0,0,0.0,0.0
87000.0,2.0,2.0,33.0,2.0,0.0,23.0,0,75.0,32.97,0.0,0,0.0,0,0.0,0.0
208090.0,3.0,2.0,77.0,4.0,0.0,10.0,0,2.0,68.01,6.0,0,0.0,0,0.0,0.0
208000.0,2.0,2.0,62.0,3.0,0.0,10.0,0,38.0,62.35,0.0,0,0.0,0,0.0,0.0
89908.0,1.0,2.0,37.0,1.0,0.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1250000.0,0.0,1.0,188.0,7.0,500.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1250000.0,0.0,1.0,188.0,7.0,1077.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
173150.0,1.0,2.0,70.0,3.0,0.0,4.0,60.75,0.0,0,0.0,0,0.0,0,0.0,0.0
66000.0,1.0,2.0,36.0,1.0,0.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
134000.0,2.0,2.0,52.0,3.0,0.0,113.0,0,129.0,0,0.0,0,0.0,0,0.0,0.0
725000.0,0.0,1.0,142.0,6.0,542.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
45000.0,1.0,2.0,17.0,1.0,0.0,9.0,18.59,0.0,0,0.0,0,0.0,0,0.0,0.0
82000.0,1.0,2.0,22.0,1.0,0.0,1226.0,21.69,0.0,0,0.0,0,0.0,0,0.0,0.0
350000.0,0.0,1.0,120.0,5.0,236.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
165000.0,1.0,2.0,67.0,3.0,0.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
79950.0,1.0,2.0,24.0,1.0,0.0,17.0,24.36,0.0,0,0.0,0,0.0,0,0.0,0.0
93000.0,1.0,2.0,33.0,1.0,0.0,12.0,33.03,0.0,0,0.0,0,0.0,0,0.0,0.0
398350.0,2.0,2.0,68.0,3.0,0.0,3.0,0,8.0,78.73,0.0,0,0.0,0,0.0,0.0
118200.0,1.0,2.0,42.0,2.0,0.0,33.0,42.17,0.0,0,0.0,0,0.0,0,0.0,0.0
287924.0,1.0,2.0,73.0,4.0,0.0,79.0,70.9,0.0,0,0.0,0,0.0,0,0.0,0.0
260690.0,2.0,2.0,85.0,4.0,0.0,145.0,0,164.0,84.73,0.0,0,0.0,0,0.0,0.0
208420.0,1.0,2.0,49.0,3.0,0.0,85.0,48.9,0.0,0,0.0,0,0.0,0,0.0,0.0
1150000.0,0.0,2.0,31.0,1.0,239.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1150000.0,0.0,2.0,48.0,3.0,239.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1150000.0,0.0,2.0,81.0,4.0,239.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1150000.0,0.0,2.0,48.0,2.0,239.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1150000.0,0.0,2.0,47.0,2.0,239.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1150000.0,0.0,2.0,47.0,2.0,239.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
154481.0,1.0,2.0,66.0,3.0,0.0,470.0,64.26,0.0,0,0.0,0,0.0,0,0.0,0.0
137000.0,1.0,2.0,27.0,1.0,0.0,17.0,26.61,0.0,0,0.0,0,0.0,0,0.0,0.0
180000.0,2.0,2.0,66.0,3.0,0.0,169.0,0,52.0,66.07,0.0,0,0.0,0,0.0,0.0
64000.0,1.0,2.0,16.0,1.0,0.0,23.0,13.26,0.0,0,0.0,0,0.0,0,0.0,0.0
284900.0,1.0,2.0,89.0,4.0,0.0,83.0,85.72,0.0,0,0.0,0,0.0,0,0.0,0.0
230000.0,1.0,2.0,59.0,2.0,0.0,19.0,58.43,0.0,0,0.0,0,0.0,0,0.0,0.0
130000.0,2.0,2.0,42.0,2.0,0.0,36.0,0,54.0,42.33,0.0,0,0.0,0,0.0,0.0
156360.0,2.0,2.0,70.0,3.0,0.0,1116.0,0,1135.0,0,0.0,0,0.0,0,0.0,0.0
269000.0,1.0,1.0,102.0,5.0,0.0,8.0,99.49,0.0,0,0.0,0,0.0,0,0.0,0.0
471429.0,0.0,1.0,156.0,6.0,637.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
198175.0,2.0,2.0,82.0,4.0,0.0,120.0,0,34.0,78.47,0.0,0,0.0,0,0.0,0.0
161550.0,1.0,2.0,62.0,3.0,0.0,47.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
228900.0,2.0,2.0,56.0,3.0,0.0,27.0,56.06,35.0,0,0.0,0,0.0,0,0.0,0.0
135000.0,1.0,2.0,65.0,4.0,0.0,97.0,68.97,0.0,0,0.0,0,0.0,0,0.0,0.0
151750.0,2.0,2.0,71.0,4.0,0.0,36.0,0,53.0,70.08,0.0,0,0.0,0,0.0,0.0
845000.0,0.0,1.0,83.0,3.0,419.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
241000.0,1.0,2.0,45.0,3.0,0.0,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
86500.0,1.0,2.0,33.0,2.0,0.0,24.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
76000.0,1.0,2.0,23.0,1.0,0.0,88.0,22.63,0.0,0,0.0,0,0.0,0,0.0,0.0
285300.0,2.0,2.0,56.0,2.0,0.0,1008.0,56.13,1052.0,0,0.0,0,0.0,0,0.0,0.0
260300.0,3.0,2.0,62.0,3.0,0.0,2.0,62.54,3.0,0,4.0,0,0.0,0,0.0,0.0
132520.0,1.0,2.0,63.0,3.0,0.0,304.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
242500.0,2.0,2.0,80.0,4.0,0.0,109.0,80.6,97.0,0,0.0,0,0.0,0,0.0,0.0
77000.0,2.0,2.0,59.0,3.0,0.0,412.0,0,420.0,0,0.0,0,0.0,0,0.0,0.0
306850.0,2.0,2.0,78.0,4.0,0.0,25.0,0,5.0,0,0.0,0,0.0,0,0.0,0.0
393800.0,0.0,1.0,80.0,3.0,140.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
